5.234289790336517399e+03 7.150916332750909099e+00
5.234429881004137314e+03 7.893677077438422174e+00
5.234569971671757230e+03 9.094752600143436894e+00
5.234710062339377146e+03 8.529592436653997467e+00
5.234850153006997971e+03 6.109687100313792030e+00
5.234990243674617886e+03 1.004769195444415786e+01
5.235130334342237802e+03 9.291123524046755122e+00
5.235270425009857718e+03 9.122643566640990187e+00
5.235410515677477633e+03 1.022095349933120367e+01
5.235550606345097549e+03 1.113958762000902247e+01
5.235690697012718374e+03 9.348110841188315590e+00
5.235830787680338290e+03 8.950887126268433747e+00
5.235970878347958205e+03 9.725640990689853993e+00
5.236110969015578121e+03 1.161579420316422784e+01
5.236251059683198037e+03 9.639559070754103232e+00
5.236391150350818862e+03 1.146939141510402038e+01
5.236531241018438777e+03 1.469326175113786093e+01
5.236671331686058693e+03 1.023799519540225944e+01
5.236811422353678608e+03 6.799851525670993269e+00
5.236951513021298524e+03 6.839982897525292316e+00
5.237091603688918440e+03 1.046519689705338330e+01
5.237231694356539265e+03 1.045640893114427961e+01
5.237371785024159180e+03 1.091187101308293528e+01
5.237511875691779096e+03 1.051540850879056599e+01
5.237651966359399012e+03 7.570711750278642072e+00
5.237792057027018927e+03 8.521061989213727372e+00
5.237932147694638843e+03 7.102781475866703609e+00
5.238072238362259668e+03 1.295647091585497002e+01
5.238212329029878674e+03 1.130929440376189099e+01
5.238352419697499499e+03 9.122970834054044076e+00
5.238492510365119415e+03 8.292682376030223068e+00
5.238632601032739331e+03 1.256636672665746346e+01
5.238772691700359246e+03 1.201235918408597314e+01
5.238912782367980071e+03 1.133296471229897762e+01
5.239052873035599077e+03 9.399031286677766772e+00
5.239192963703219903e+03 6.715755207639681146e+00
5.239333054370839818e+03 7.557730703918403847e+00
5.239473145038459734e+03 1.225365157389460968e+01
5.239613235706079649e+03 9.166429183315896623e+00
5.239753326373700475e+03 1.079825401301187782e+01
5.239893417041319481e+03 8.387301387422155585e+00
5.240033507708940306e+03 8.625974630245424990e+00
5.240173598376560221e+03 1.048777212725869568e+01
5.240313689044180137e+03 9.751107877307273242e+00
5.240453779711800053e+03 7.643836303650560993e+00
5.240593870379420878e+03 1.308783722332138311e+01
5.240733961047039884e+03 9.968440703286004734e+00
