8.482289909179473398e+03 1.018635544835623108e+02
8.482489963186766545e+03 9.908001089372815784e+01
8.482690017194056054e+03 9.916051077155402993e+01
8.482890071201349201e+03 1.020939680804675760e+02
8.483090125208640529e+03 9.964959360104228381e+01
8.483290179215933676e+03 9.800955623455253374e+01
8.483490233223226824e+03 9.773432360712955358e+01
8.483690287230516333e+03 9.769185768220808086e+01
8.483890341237809480e+03 9.632528784270856193e+01
8.484090395245098989e+03 9.275858580392757347e+01
8.484290449252392136e+03 9.283430437733167651e+01
8.484490503259685283e+03 9.172942585114405745e+01
8.484690557266974793e+03 9.325796601986661472e+01
8.484890611274267940e+03 9.848557791458306099e+01
8.485090665281559268e+03 9.953223179795281794e+01
8.485290719288852415e+03 9.927930600634070402e+01
8.485490773296145562e+03 1.001118291571491170e+02
8.485690827303435071e+03 9.880570354555038648e+01
8.485890881310728219e+03 9.870745592163289928e+01
8.486090935318019547e+03 9.991844260196587868e+01
8.486290989325312694e+03 9.866098546785381984e+01
8.486491043332605841e+03 9.918799601861061888e+01
8.486691097339895350e+03 9.834783067184848449e+01
8.486891151347188497e+03 9.948504302067668448e+01
8.487091205354479825e+03 1.000556707373490184e+02
8.487291259361772973e+03 9.939595721526393390e+01
8.487491313369066120e+03 9.980979072827784648e+01
8.487691367376355629e+03 1.027013677936391076e+02
8.487891421383648776e+03 9.872274182317161717e+01
8.488091475390938285e+03 1.003699925479058379e+02
8.488291529398231432e+03 9.825814087652999262e+01
8.488491583405524580e+03 1.009993312578069578e+02
8.488691637412814089e+03 9.877374522605387597e+01
8.488891691420107236e+03 9.866533544517103849e+01
8.489091745427398564e+03 9.966315837450409276e+01
8.489291799434691711e+03 9.874407463888279324e+01
8.489491853441984858e+03 1.003340264914053819e+02
8.489691907449274368e+03 9.936215672906710950e+01
8.489891961456567515e+03 9.896409291108466277e+01
8.490092015463858843e+03 9.937536919535901347e+01
8.490292069471151990e+03 9.987507940048392641e+01
8.490492123478445137e+03 1.000649973512524724e+02
8.490692177485736465e+03 9.831193694089427026e+01
8.490892231493027793e+03 9.846715390041676130e+01
8.491092285500319122e+03 9.886293139813128050e+01
8.491292339507612269e+03 1.006564499601302174e+02
8.491492393514905416e+03 9.997646930187495684e+01
8.491692447522196744e+03 1.006521901915073016e+02
8.491892501529488072e+03 1.000364589007059095e+02
8.492092555536777581e+03 9.916756279979098565e+01
8.492292609544070729e+03 1.000008088572607790e+02
8.492492663551363876e+03 9.987012377556577292e+01
8.492692717558655204e+03 9.842540570993881488e+01
8.492892771565946532e+03 1.014019105697456951e+02
8.493092825573237860e+03 9.834437198851189521e+01
8.493292879580531007e+03 9.976626741174082724e+01
8.493492933587824155e+03 9.897455132850832626e+01
8.493692987595115483e+03 1.004504143711212123e+02
8.493893041602406811e+03 9.965249060641343704e+01
8.494093095609698139e+03 9.665928465753076182e+01
8.494293149616991286e+03 9.717689936999487088e+01
8.494493203624284433e+03 9.961586802531657270e+01
8.494693257631575761e+03 9.669396249266100085e+01
8.494893311638867090e+03 9.971377828065185156e+01
8.495093365646158418e+03 1.001322703168224137e+02
8.495293419653451565e+03 9.828429076557922883e+01
8.495493473660744712e+03 9.936553263392241320e+01
8.495693527668036040e+03 9.730921777860478983e+01
8.495893581675327368e+03 9.666921785807191725e+01
8.496093635682616878e+03 9.748045308742757697e+01
8.496293689689910025e+03 9.622520856123266242e+01
8.496493743697203172e+03 9.630656186031191623e+01
8.496693797704494500e+03 9.754672369874131732e+01
8.496893851711785828e+03 9.586148016866081889e+01
8.497093905719077156e+03 9.811241462832516902e+01
8.497293959726370304e+03 9.831909955654714395e+01
8.497494013733663451e+03 9.807624496532200453e+01
8.497694067740954779e+03 9.679753035334691447e+01
8.497894121748246107e+03 9.508236455914190799e+01
8.498094175755537435e+03 9.431517929341092099e+01
8.498294229762830582e+03 9.161609601553105620e+01
8.498494283770123729e+03 9.030892030996466247e+01
8.498694337777415058e+03 8.719133615967209039e+01
8.498894391784706386e+03 8.324368382152444212e+01
8.499094445791997714e+03 7.775438043995761461e+01
8.499294499799290861e+03 7.158271463543951540e+01
8.499494553806584008e+03 6.558002087488289078e+01
8.499694607813875336e+03 6.265113724438404574e+01
8.499894661821166665e+03 5.613896269306340514e+01
8.500094715828456174e+03 4.807297990754332773e+01
8.500294769835749321e+03 4.474957768724720353e+01
8.500494823843042468e+03 4.893054347078310684e+01
8.500694877850333796e+03 5.662060627709357874e+01
8.500894931857625124e+03 6.339027572746661576e+01
8.501094985864916453e+03 6.864752199872467031e+01
8.501295039872209600e+03 7.722944341920825195e+01
8.501495093879502747e+03 8.275188832059969002e+01
8.501695147886794075e+03 8.537048156630399376e+01
8.501895201894085403e+03 8.683530872265528444e+01
8.502095255901376731e+03 9.161070040362793065e+01
8.502295309908669878e+03 9.182736406488395176e+01
8.502495363915963026e+03 9.538722329280321333e+01
8.502695417923254354e+03 9.566819780109982219e+01
8.502895471930545682e+03 9.653179553928073631e+01
8.503095525937837010e+03 9.679764148621607944e+01
8.503295579945130157e+03 9.629105094741900928e+01
8.503495633952423304e+03 9.574169820612785031e+01
8.503695687959714633e+03 9.590649434422785191e+01
8.503895741967005961e+03 9.506386449236734393e+01
8.504095795974295470e+03 9.311486524424108779e+01
8.504295849981588617e+03 9.462876964090389720e+01
8.504495903988881764e+03 9.219294017623944626e+01
8.504695957996173092e+03 9.404748926059426140e+01
8.504896012003464421e+03 9.626355268208627081e+01
8.505096066010755749e+03 9.722849054493961773e+01
8.505296120018048896e+03 1.015885754457033414e+02
8.505496174025342043e+03 9.736929647340063809e+01
8.505696228032633371e+03 9.707902024417077769e+01
8.505896282039924699e+03 9.889513919152607002e+01
8.506096336047216028e+03 9.786523422244472670e+01
8.506296390054509175e+03 9.829021214623733727e+01
8.506496444061802322e+03 9.992234757600951411e+01
8.506696498069093650e+03 1.003213652512926330e+02
8.506896552076384978e+03 9.961130580710194238e+01
8.507096606083676306e+03 9.772774263647083615e+01
8.507296660090969453e+03 9.839003525085146862e+01
8.507496714098262601e+03 9.813221428978579297e+01
8.507696768105553929e+03 9.854404169919472167e+01
8.507896822112845257e+03 9.668620522052988520e+01
8.508096876120134766e+03 9.943803152980707694e+01
8.508296930127427913e+03 9.789229621109797108e+01
8.508496984134721060e+03 9.594570992574513468e+01
8.508697038142012389e+03 9.887745329411717421e+01
8.508897092149305536e+03 9.888615698239226504e+01
8.509097146156595045e+03 9.944184041160258403e+01
8.509297200163888192e+03 9.781934285992424805e+01
8.509497254171181339e+03 9.936166357198267463e+01
8.509697308178472667e+03 9.832708338920474489e+01
8.509897362185765815e+03 9.874297299941933659e+01
8.510097416193055324e+03 1.000214721507837794e+02
8.510297470200348471e+03 1.001619987106292768e+02
8.510497524207641618e+03 9.889002687446996731e+01
8.510697578214932946e+03 9.871223836161533427e+01
8.510897632222226093e+03 9.882795109881084272e+01
8.511097686229515602e+03 1.001347635597478813e+02
8.511297740236808750e+03 9.919013456800560391e+01
8.511497794244101897e+03 9.876446732071043755e+01
8.511697848251393225e+03 9.950412336031990890e+01
8.511897902258686372e+03 1.001882418684603522e+02
8.512097956265974062e+03 9.898071842845246238e+01
8.512298010273267209e+03 9.842003262664961483e+01
8.512498064280560357e+03 9.930706146834137371e+01
8.512698118287851685e+03 9.984124881285345054e+01
